Station_Name,"Coord_Sys(PROJCS,GEOGCS)","Datum(WGS84,NAD83,NAD27)",Lat/YCoord,Lon/XCoord,Height,"Height_Units(meters,feet)",Speed,"Speed_Units(mph,kph,mps,kts)",Direction(degrees),Temperature,"Temperature_Units(F,C)",Cloud_Cover(%),Radius_of_Influence,"Radius_of_Influence_Units(miles,feet,meters,km)",date_time
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.2,mps,350.0,12.9,C,,-1,meters,2025-08-24T07:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.6,mps,349.0,13.5,C,,-1,meters,2025-08-24T07:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.3,mps,5.0,13.9,C,,-1,meters,2025-08-24T07:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.6,mps,10.0,14.4,C,,-1,meters,2025-08-24T07:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.6,mps,324.0,14.4,C,,-1,meters,2025-08-24T07:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.5,mps,306.0,14.6,C,,-1,meters,2025-08-24T07:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.4,mps,296.0,15.0,C,,-1,meters,2025-08-24T08:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.2,mps,271.0,15.4,C,,-1,meters,2025-08-24T08:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.4,mps,333.0,15.8,C,,-1,meters,2025-08-24T08:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,302.0,16.0,C,,-1,meters,2025-08-24T08:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,271.0,16.0,C,,-1,meters,2025-08-24T08:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.9,mps,243.0,16.3,C,,-1,meters,2025-08-24T08:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.1,mps,344.0,16.9,C,,-1,meters,2025-08-24T09:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.1,mps,347.0,17.3,C,,-1,meters,2025-08-24T09:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,345.0,17.8,C,,-1,meters,2025-08-24T09:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,360.0,17.9,C,,-1,meters,2025-08-24T09:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.0,mps,351.0,18.4,C,,-1,meters,2025-08-24T09:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.8,mps,345.0,18.4,C,,-1,meters,2025-08-24T09:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,323.0,18.6,C,,-1,meters,2025-08-24T10:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,311.0,18.6,C,,-1,meters,2025-08-24T10:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,353.0,18.9,C,,-1,meters,2025-08-24T10:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,358.0,19.3,C,,-1,meters,2025-08-24T10:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,311.0,19.5,C,,-1,meters,2025-08-24T10:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.2,mps,311.0,19.9,C,,-1,meters,2025-08-24T10:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.3,mps,306.0,19.5,C,,-1,meters,2025-08-24T11:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,314.0,19.6,C,,-1,meters,2025-08-24T11:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.8,mps,319.0,20.0,C,,-1,meters,2025-08-24T11:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.9,mps,353.0,20.2,C,,-1,meters,2025-08-24T11:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.4,mps,313.0,20.2,C,,-1,meters,2025-08-24T11:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,344.0,20.5,C,,-1,meters,2025-08-24T11:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.4,mps,4.0,20.7,C,,-1,meters,2025-08-24T12:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.2,mps,310.0,20.5,C,,-1,meters,2025-08-24T12:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,359.0,20.8,C,,-1,meters,2025-08-24T12:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,323.0,20.8,C,,-1,meters,2025-08-24T12:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,346.0,21.1,C,,-1,meters,2025-08-24T12:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.3,mps,343.0,20.9,C,,-1,meters,2025-08-24T12:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,282.0,20.8,C,,-1,meters,2025-08-24T13:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.1,mps,347.0,21.3,C,,-1,meters,2025-08-24T13:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.3,mps,358.0,21.0,C,,-1,meters,2025-08-24T13:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,314.0,21.4,C,,-1,meters,2025-08-24T13:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.0,mps,331.0,21.6,C,,-1,meters,2025-08-24T13:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.6,mps,342.0,21.3,C,,-1,meters,2025-08-24T13:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.4,mps,299.0,21.4,C,,-1,meters,2025-08-24T14:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.9,mps,298.0,21.5,C,,-1,meters,2025-08-24T14:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,336.0,21.5,C,,-1,meters,2025-08-24T14:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,354.0,21.5,C,,-1,meters,2025-08-24T14:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,329.0,21.4,C,,-1,meters,2025-08-24T14:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.9,mps,310.0,21.8,C,,-1,meters,2025-08-24T14:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,316.0,21.8,C,,-1,meters,2025-08-24T15:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.6,mps,324.0,22.0,C,,-1,meters,2025-08-24T15:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.9,mps,282.0,21.6,C,,-1,meters,2025-08-24T15:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.6,mps,277.0,21.8,C,,-1,meters,2025-08-24T15:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,330.0,22.1,C,,-1,meters,2025-08-24T15:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.0,mps,343.0,22.1,C,,-1,meters,2025-08-24T15:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,267.0,21.8,C,,-1,meters,2025-08-24T16:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.6,mps,319.0,21.8,C,,-1,meters,2025-08-24T16:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,350.0,21.9,C,,-1,meters,2025-08-24T16:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.8,mps,321.0,21.7,C,,-1,meters,2025-08-24T16:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,338.0,21.8,C,,-1,meters,2025-08-24T16:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,337.0,21.7,C,,-1,meters,2025-08-24T16:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,314.0,21.5,C,,-1,meters,2025-08-24T17:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,303.0,21.2,C,,-1,meters,2025-08-24T17:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.3,mps,269.0,20.4,C,,-1,meters,2025-08-24T17:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.3,mps,260.0,19.8,C,,-1,meters,2025-08-24T17:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,261.0,19.4,C,,-1,meters,2025-08-24T17:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,270.0,19.0,C,,-1,meters,2025-08-24T17:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,2.2,mps,259.0,18.6,C,,-1,meters,2025-08-24T18:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.6,mps,282.0,18.4,C,,-1,meters,2025-08-24T18:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,295.0,18.3,C,,-1,meters,2025-08-24T18:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,301.0,18.2,C,,-1,meters,2025-08-24T18:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,305.0,18.0,C,,-1,meters,2025-08-24T18:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.4,mps,310.0,17.6,C,,-1,meters,2025-08-24T18:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,306.0,17.4,C,,-1,meters,2025-08-24T19:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.2,mps,308.0,17.2,C,,-1,meters,2025-08-24T19:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,312.0,16.9,C,,-1,meters,2025-08-24T19:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.7,mps,313.0,16.5,C,,-1,meters,2025-08-24T19:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,310.0,16.5,C,,-1,meters,2025-08-24T19:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,308.0,16.6,C,,-1,meters,2025-08-24T19:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,304.0,16.4,C,,-1,meters,2025-08-24T20:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.7,mps,308.0,16.2,C,,-1,meters,2025-08-24T20:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.5,mps,305.0,16.0,C,,-1,meters,2025-08-24T20:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.9,mps,301.0,15.4,C,,-1,meters,2025-08-24T20:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.0,mps,322.0,15.7,C,,-1,meters,2025-08-24T20:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.6,mps,281.0,14.9,C,,-1,meters,2025-08-24T20:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.5,mps,164.0,13.2,C,,-1,meters,2025-08-24T21:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,179.0,12.4,C,,-1,meters,2025-08-24T21:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,1.3,mps,199.0,12.4,C,,-1,meters,2025-08-24T21:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.9,mps,219.0,12.5,C,,-1,meters,2025-08-24T21:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,215.0,12.2,C,,-1,meters,2025-08-24T21:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.7,mps,272.0,12.8,C,,-1,meters,2025-08-24T21:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.6,mps,304.0,12.8,C,,-1,meters,2025-08-24T22:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.2,mps,263.0,12.1,C,,-1,meters,2025-08-24T22:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.1,mps,137.0,11.9,C,,-1,meters,2025-08-24T22:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.4,mps,193.0,11.9,C,,-1,meters,2025-08-24T22:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.7,mps,254.0,12.1,C,,-1,meters,2025-08-24T22:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.5,mps,314.0,11.7,C,,-1,meters,2025-08-24T22:50:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.8,mps,293.0,12.1,C,,-1,meters,2025-08-24T23:00:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.4,mps,226.0,11.6,C,,-1,meters,2025-08-24T23:10:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.5,mps,218.0,11.5,C,,-1,meters,2025-08-24T23:20:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.3,mps,253.0,11.4,C,,-1,meters,2025-08-24T23:30:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.5,mps,271.0,11.1,C,,-1,meters,2025-08-24T23:40:00Z
THU,GEOGCS,WGS84,46.749853,7.585222,10.0,meters,0.9,mps,210.0,10.8,C,,-1,meters,2025-08-24T23:50:00Z
