Station_Name,"Coord_Sys(PROJCS,GEOGCS)","Datum(WGS84,NAD83,NAD27)",Lat/YCoord,Lon/XCoord,Height,"Height_Units(meters,feet)",Speed,"Speed_Units(mph,kph,mps,kts)",Direction(degrees),Temperature,"Temperature_Units(F,C)",Cloud_Cover(%),Radius_of_Influence,"Radius_of_Influence_Units(miles,feet,meters,km)",date_time
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,214.0,8.6,C,,-1,meters,2025-08-24T03:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,207.0,8.6,C,,-1,meters,2025-08-24T03:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,267.0,8.3,C,,-1,meters,2025-08-24T03:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,290.0,7.9,C,,-1,meters,2025-08-24T03:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,25.0,8.0,C,,-1,meters,2025-08-24T04:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,207.0,8.0,C,,-1,meters,2025-08-24T04:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,24.0,8.5,C,,-1,meters,2025-08-24T04:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,48.0,8.0,C,,-1,meters,2025-08-24T04:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.1,mps,51.0,7.9,C,,-1,meters,2025-08-24T04:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,213.0,7.5,C,,-1,meters,2025-08-24T04:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,252.0,7.8,C,,-1,meters,2025-08-24T05:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,206.0,7.9,C,,-1,meters,2025-08-24T05:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,217.0,7.9,C,,-1,meters,2025-08-24T05:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,222.0,8.2,C,,-1,meters,2025-08-24T05:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,159.0,8.1,C,,-1,meters,2025-08-24T05:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,208.0,8.6,C,,-1,meters,2025-08-24T05:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,209.0,9.5,C,,-1,meters,2025-08-24T06:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,174.0,10.1,C,,-1,meters,2025-08-24T06:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.5,mps,196.0,10.3,C,,-1,meters,2025-08-24T06:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.4,mps,192.0,10.8,C,,-1,meters,2025-08-24T06:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,147.0,11.4,C,,-1,meters,2025-08-24T06:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,215.0,11.9,C,,-1,meters,2025-08-24T06:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,184.0,12.2,C,,-1,meters,2025-08-24T07:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,205.0,12.4,C,,-1,meters,2025-08-24T07:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,258.0,12.9,C,,-1,meters,2025-08-24T07:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.1,mps,120.0,13.5,C,,-1,meters,2025-08-24T07:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,58.0,14.0,C,,-1,meters,2025-08-24T07:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,73.0,14.4,C,,-1,meters,2025-08-24T07:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,62.0,14.7,C,,-1,meters,2025-08-24T08:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.5,mps,44.0,15.1,C,,-1,meters,2025-08-24T08:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.6,mps,78.0,15.4,C,,-1,meters,2025-08-24T08:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.7,mps,59.0,15.6,C,,-1,meters,2025-08-24T08:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.4,mps,69.0,15.8,C,,-1,meters,2025-08-24T08:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.3,mps,57.0,16.1,C,,-1,meters,2025-08-24T08:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.6,mps,48.0,16.2,C,,-1,meters,2025-08-24T09:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.9,mps,44.0,16.4,C,,-1,meters,2025-08-24T09:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.1,mps,49.0,16.6,C,,-1,meters,2025-08-24T09:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.8,mps,54.0,16.7,C,,-1,meters,2025-08-24T09:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.6,mps,49.0,16.8,C,,-1,meters,2025-08-24T09:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,47.0,16.8,C,,-1,meters,2025-08-24T09:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,49.0,16.9,C,,-1,meters,2025-08-24T10:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,36.0,17.3,C,,-1,meters,2025-08-24T10:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,59.0,17.4,C,,-1,meters,2025-08-24T10:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.8,mps,51.0,17.7,C,,-1,meters,2025-08-24T10:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,50.0,17.9,C,,-1,meters,2025-08-24T10:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,52.0,18.1,C,,-1,meters,2025-08-24T10:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.6,mps,62.0,18.2,C,,-1,meters,2025-08-24T11:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.5,mps,58.0,18.3,C,,-1,meters,2025-08-24T11:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,58.0,18.6,C,,-1,meters,2025-08-24T11:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.2,mps,62.0,18.7,C,,-1,meters,2025-08-24T11:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.7,mps,60.0,18.9,C,,-1,meters,2025-08-24T11:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.3,mps,62.0,18.9,C,,-1,meters,2025-08-24T11:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,57.0,19.4,C,,-1,meters,2025-08-24T12:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.3,mps,54.0,19.6,C,,-1,meters,2025-08-24T12:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.4,mps,55.0,19.8,C,,-1,meters,2025-08-24T12:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.7,mps,53.0,19.6,C,,-1,meters,2025-08-24T12:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.6,mps,51.0,19.4,C,,-1,meters,2025-08-24T12:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.4,mps,55.0,19.7,C,,-1,meters,2025-08-24T12:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,62.0,20.0,C,,-1,meters,2025-08-24T13:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.4,mps,50.0,19.9,C,,-1,meters,2025-08-24T13:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.8,mps,56.0,20.2,C,,-1,meters,2025-08-24T13:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.3,mps,61.0,20.1,C,,-1,meters,2025-08-24T13:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,56.0,20.2,C,,-1,meters,2025-08-24T13:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,44.0,20.4,C,,-1,meters,2025-08-24T13:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,46.0,20.2,C,,-1,meters,2025-08-24T14:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.9,mps,45.0,20.4,C,,-1,meters,2025-08-24T14:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,52.0,20.3,C,,-1,meters,2025-08-24T14:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,70.0,19.4,C,,-1,meters,2025-08-24T14:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.4,mps,67.0,19.1,C,,-1,meters,2025-08-24T14:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.6,mps,61.0,19.2,C,,-1,meters,2025-08-24T14:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.4,mps,62.0,19.1,C,,-1,meters,2025-08-24T15:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.0,mps,61.0,19.2,C,,-1,meters,2025-08-24T15:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.4,mps,56.0,19.3,C,,-1,meters,2025-08-24T15:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.7,mps,51.0,19.2,C,,-1,meters,2025-08-24T15:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,30.0,19.1,C,,-1,meters,2025-08-24T15:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,30.0,19.0,C,,-1,meters,2025-08-24T15:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,46.0,18.9,C,,-1,meters,2025-08-24T16:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,21.0,18.9,C,,-1,meters,2025-08-24T16:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,349.0,18.8,C,,-1,meters,2025-08-24T16:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.2,mps,308.0,18.6,C,,-1,meters,2025-08-24T16:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,324.0,18.1,C,,-1,meters,2025-08-24T16:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.2,mps,318.0,17.8,C,,-1,meters,2025-08-24T16:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,308.0,17.6,C,,-1,meters,2025-08-24T17:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,334.0,17.1,C,,-1,meters,2025-08-24T17:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,274.0,17.0,C,,-1,meters,2025-08-24T17:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,271.0,16.7,C,,-1,meters,2025-08-24T17:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,246.0,16.3,C,,-1,meters,2025-08-24T17:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,272.0,16.2,C,,-1,meters,2025-08-24T17:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,276.0,16.0,C,,-1,meters,2025-08-24T18:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,26.0,15.7,C,,-1,meters,2025-08-24T18:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,140.0,15.1,C,,-1,meters,2025-08-24T18:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,214.0,14.6,C,,-1,meters,2025-08-24T18:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,292.0,15.0,C,,-1,meters,2025-08-24T18:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,115.0,14.3,C,,-1,meters,2025-08-24T18:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,232.0,14.1,C,,-1,meters,2025-08-24T19:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,304.0,14.0,C,,-1,meters,2025-08-24T19:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,22.0,13.8,C,,-1,meters,2025-08-24T19:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,99.0,13.5,C,,-1,meters,2025-08-24T19:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,213.0,13.6,C,,-1,meters,2025-08-24T19:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,214.0,13.6,C,,-1,meters,2025-08-24T19:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,251.0,13.7,C,,-1,meters,2025-08-24T20:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,262.0,13.3,C,,-1,meters,2025-08-24T20:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,151.0,13.0,C,,-1,meters,2025-08-24T20:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,256.0,12.9,C,,-1,meters,2025-08-24T20:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,241.0,12.6,C,,-1,meters,2025-08-24T20:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,264.0,12.2,C,,-1,meters,2025-08-24T20:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,231.0,11.7,C,,-1,meters,2025-08-24T21:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,182.0,11.9,C,,-1,meters,2025-08-24T21:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,235.0,11.7,C,,-1,meters,2025-08-24T21:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,264.0,11.9,C,,-1,meters,2025-08-24T21:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,39.0,11.3,C,,-1,meters,2025-08-24T21:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,43.0,11.3,C,,-1,meters,2025-08-24T21:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,24.0,11.3,C,,-1,meters,2025-08-24T22:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,128.0,10.9,C,,-1,meters,2025-08-24T22:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,233.0,10.8,C,,-1,meters,2025-08-24T22:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,211.0,10.4,C,,-1,meters,2025-08-24T22:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,215.0,10.9,C,,-1,meters,2025-08-24T22:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,230.0,10.6,C,,-1,meters,2025-08-24T22:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,219.0,10.7,C,,-1,meters,2025-08-24T23:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,200.0,10.6,C,,-1,meters,2025-08-24T23:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,209.0,10.4,C,,-1,meters,2025-08-24T23:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,233.0,10.6,C,,-1,meters,2025-08-24T23:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,232.0,10.4,C,,-1,meters,2025-08-24T23:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.3,mps,175.0,9.9,C,,-1,meters,2025-08-24T23:50:00Z
