Station_Name,"Coord_Sys(PROJCS,GEOGCS)","Datum(WGS84,NAD83,NAD27)",Lat/YCoord,Lon/XCoord,Height,"Height_Units(meters,feet)",Speed,"Speed_Units(mph,kph,mps,kts)",Direction(degrees),Temperature,"Temperature_Units(F,C)",Cloud_Cover(%),Radius_of_Influence,"Radius_of_Influence_Units(miles,feet,meters,km)",date_time
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.6,mps,232.0,15.5,C,,-1,meters,2025-10-23T05:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.5,mps,235.0,15.2,C,,-1,meters,2025-10-23T05:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.6,mps,240.0,15.6,C,,-1,meters,2025-10-23T05:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.5,mps,243.0,14.8,C,,-1,meters,2025-10-23T05:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,8.1,mps,245.0,14.6,C,,-1,meters,2025-10-23T06:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.6,mps,254.0,15.5,C,,-1,meters,2025-10-23T06:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.1,mps,236.0,14.3,C,,-1,meters,2025-10-23T06:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.0,mps,243.0,15.2,C,,-1,meters,2025-10-23T06:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.8,mps,235.0,14.5,C,,-1,meters,2025-10-23T06:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.9,mps,234.0,15.5,C,,-1,meters,2025-10-23T06:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.7,mps,230.0,16.1,C,,-1,meters,2025-10-23T07:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.1,mps,228.0,16.5,C,,-1,meters,2025-10-23T07:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.8,mps,232.0,15.9,C,,-1,meters,2025-10-23T07:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.6,mps,271.0,15.4,C,,-1,meters,2025-10-23T07:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.2,mps,273.0,14.1,C,,-1,meters,2025-10-23T07:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.8,mps,220.0,13.0,C,,-1,meters,2025-10-23T07:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,312.0,13.0,C,,-1,meters,2025-10-23T08:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,82.0,13.0,C,,-1,meters,2025-10-23T08:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.6,mps,35.0,13.9,C,,-1,meters,2025-10-23T08:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.7,mps,35.0,13.9,C,,-1,meters,2025-10-23T08:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.4,mps,47.0,13.8,C,,-1,meters,2025-10-23T08:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.9,mps,64.0,12.3,C,,-1,meters,2025-10-23T08:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.4,mps,276.0,12.0,C,,-1,meters,2025-10-23T09:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.7,mps,238.0,12.8,C,,-1,meters,2025-10-23T09:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.5,mps,206.0,11.3,C,,-1,meters,2025-10-23T09:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.4,mps,235.0,11.1,C,,-1,meters,2025-10-23T09:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,8.4,mps,256.0,11.1,C,,-1,meters,2025-10-23T09:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.2,mps,249.0,11.4,C,,-1,meters,2025-10-23T09:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.6,mps,245.0,11.3,C,,-1,meters,2025-10-23T10:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.5,mps,240.0,11.9,C,,-1,meters,2025-10-23T10:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.1,mps,239.0,11.7,C,,-1,meters,2025-10-23T10:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.3,mps,228.0,11.5,C,,-1,meters,2025-10-23T10:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.5,mps,235.0,11.3,C,,-1,meters,2025-10-23T10:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,10.8,mps,212.0,11.5,C,,-1,meters,2025-10-23T10:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,9.5,mps,213.0,11.6,C,,-1,meters,2025-10-23T11:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.2,mps,232.0,11.9,C,,-1,meters,2025-10-23T11:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.6,mps,243.0,11.6,C,,-1,meters,2025-10-23T11:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.9,mps,236.0,11.5,C,,-1,meters,2025-10-23T11:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.5,mps,234.0,11.0,C,,-1,meters,2025-10-23T11:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,8.6,mps,222.0,10.2,C,,-1,meters,2025-10-23T11:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.4,mps,230.0,9.1,C,,-1,meters,2025-10-23T12:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.6,mps,227.0,8.7,C,,-1,meters,2025-10-23T12:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.6,mps,195.0,9.4,C,,-1,meters,2025-10-23T12:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.3,mps,215.0,9.0,C,,-1,meters,2025-10-23T12:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.3,mps,215.0,9.0,C,,-1,meters,2025-10-23T12:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.2,mps,219.0,8.6,C,,-1,meters,2025-10-23T12:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.1,mps,248.0,8.5,C,,-1,meters,2025-10-23T13:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.4,mps,208.0,9.1,C,,-1,meters,2025-10-23T13:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.7,mps,216.0,9.1,C,,-1,meters,2025-10-23T13:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.4,mps,225.0,9.4,C,,-1,meters,2025-10-23T13:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.3,mps,226.0,9.6,C,,-1,meters,2025-10-23T13:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.4,mps,229.0,9.6,C,,-1,meters,2025-10-23T13:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.5,mps,240.0,9.9,C,,-1,meters,2025-10-23T14:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.6,mps,240.0,10.3,C,,-1,meters,2025-10-23T14:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.3,mps,223.0,10.2,C,,-1,meters,2025-10-23T14:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.6,mps,220.0,9.7,C,,-1,meters,2025-10-23T14:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,7.2,mps,238.0,9.3,C,,-1,meters,2025-10-23T14:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,6.7,mps,258.0,9.1,C,,-1,meters,2025-10-23T14:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.8,mps,249.0,8.9,C,,-1,meters,2025-10-23T15:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.7,mps,262.0,8.7,C,,-1,meters,2025-10-23T15:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.0,mps,268.0,8.6,C,,-1,meters,2025-10-23T15:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.9,mps,235.0,8.5,C,,-1,meters,2025-10-23T15:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.2,mps,195.0,8.2,C,,-1,meters,2025-10-23T15:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,230.0,7.8,C,,-1,meters,2025-10-23T15:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.5,mps,71.0,7.5,C,,-1,meters,2025-10-23T16:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,322.0,7.5,C,,-1,meters,2025-10-23T16:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.5,mps,326.0,7.2,C,,-1,meters,2025-10-23T16:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,94.0,7.1,C,,-1,meters,2025-10-23T16:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.1,mps,163.0,7.0,C,,-1,meters,2025-10-23T16:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,297.0,6.9,C,,-1,meters,2025-10-23T16:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.1,mps,199.0,6.7,C,,-1,meters,2025-10-23T17:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,297.0,6.6,C,,-1,meters,2025-10-23T17:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.1,mps,321.0,6.7,C,,-1,meters,2025-10-23T17:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,203.0,6.6,C,,-1,meters,2025-10-23T17:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,205.0,6.8,C,,-1,meters,2025-10-23T17:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.4,mps,213.0,6.8,C,,-1,meters,2025-10-23T17:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,137.0,6.8,C,,-1,meters,2025-10-23T18:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.4,mps,191.0,6.7,C,,-1,meters,2025-10-23T18:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.8,mps,360.0,6.6,C,,-1,meters,2025-10-23T18:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,122.0,6.6,C,,-1,meters,2025-10-23T18:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.3,mps,285.0,6.6,C,,-1,meters,2025-10-23T18:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.1,mps,252.0,6.8,C,,-1,meters,2025-10-23T18:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.6,mps,211.0,7.1,C,,-1,meters,2025-10-23T19:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.4,mps,221.0,7.3,C,,-1,meters,2025-10-23T19:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,170.0,6.9,C,,-1,meters,2025-10-23T19:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,159.0,6.7,C,,-1,meters,2025-10-23T19:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,13.0,6.4,C,,-1,meters,2025-10-23T19:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,44.0,6.1,C,,-1,meters,2025-10-23T19:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.2,mps,326.0,6.1,C,,-1,meters,2025-10-23T20:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.4,mps,267.0,6.3,C,,-1,meters,2025-10-23T20:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.8,mps,189.0,5.9,C,,-1,meters,2025-10-23T20:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.8,mps,217.0,6.3,C,,-1,meters,2025-10-23T20:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.9,mps,228.0,6.4,C,,-1,meters,2025-10-23T20:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.7,mps,200.0,6.4,C,,-1,meters,2025-10-23T20:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.9,mps,195.0,6.5,C,,-1,meters,2025-10-23T21:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.8,mps,214.0,6.5,C,,-1,meters,2025-10-23T21:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.6,mps,264.0,7.2,C,,-1,meters,2025-10-23T21:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.3,mps,262.0,7.8,C,,-1,meters,2025-10-23T21:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,5.0,mps,167.0,6.8,C,,-1,meters,2025-10-23T21:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.0,mps,194.0,6.4,C,,-1,meters,2025-10-23T21:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,4.2,mps,220.0,5.7,C,,-1,meters,2025-10-23T22:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,3.6,mps,243.0,5.3,C,,-1,meters,2025-10-23T22:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,2.1,mps,238.0,5.3,C,,-1,meters,2025-10-23T22:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,130.0,4.9,C,,-1,meters,2025-10-23T22:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,79.0,4.7,C,,-1,meters,2025-10-23T22:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.6,mps,269.0,4.8,C,,-1,meters,2025-10-23T22:50:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.9,mps,291.0,4.9,C,,-1,meters,2025-10-23T23:00:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.1,mps,319.0,4.8,C,,-1,meters,2025-10-23T23:10:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.2,mps,325.0,4.8,C,,-1,meters,2025-10-23T23:20:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,0.7,mps,63.0,4.7,C,,-1,meters,2025-10-23T23:30:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.4,mps,311.0,4.6,C,,-1,meters,2025-10-23T23:40:00Z
FRU,GEOGCS,WGS84,46.599003,7.657542,10.0,meters,1.0,mps,21.0,4.5,C,,-1,meters,2025-10-23T23:50:00Z
